start;end;baseprice;unit
11.11.2021 17:00:00;11.11.2021 18:00:00;24.11;Cent/kWh
11.11.2021 18:00:00;11.11.2021 19:00:00;25.21;Cent/kWh
11.11.2021 19:00:00;11.11.2021 20:00:00;23.21;Cent/kWh
11.11.2021 20:00:00;11.11.2021 21:00:00;21.80;Cent/kWh
11.11.2021 21:00:00;11.11.2021 22:00:00;20.10;Cent/kWh
11.11.2021 22:00:00;11.11.2021 23:00:00;18.00;Cent/kWh
11.11.2021 23:00:00;12.11.2021 00:00:00;16.48;Cent/kWh
12.11.2021 00:00:00;12.11.2021 01:00:00;16.77;Cent/kWh
12.11.2021 01:00:00;12.11.2021 02:00:00;16.43;Cent/kWh
12.11.2021 02:00:00;12.11.2021 03:00:00;16.22;Cent/kWh
12.11.2021 03:00:00;12.11.2021 04:00:00;15.30;Cent/kWh
12.11.2021 04:00:00;12.11.2021 05:00:00;16.06;Cent/kWh
12.11.2021 05:00:00;12.11.2021 06:00:00;16.69;Cent/kWh
12.11.2021 06:00:00;12.11.2021 07:00:00;20.71;Cent/kWh
12.11.2021 07:00:00;12.11.2021 08:00:00;21.61;Cent/kWh
12.11.2021 08:00:00;12.11.2021 09:00:00;23.68;Cent/kWh
12.11.2021 09:00:00;12.11.2021 10:00:00;22.49;Cent/kWh
12.11.2021 10:00:00;12.11.2021 11:00:00;21.50;Cent/kWh
12.11.2021 11:00:00;12.11.2021 12:00:00;21.20;Cent/kWh
12.11.2021 12:00:00;12.11.2021 13:00:00;20.90;Cent/kWh
12.11.2021 13:00:00;12.11.2021 14:00:00;20.20;Cent/kWh
12.11.2021 14:00:00;12.11.2021 15:00:00;20.82;Cent/kWh
12.11.2021 15:00:00;12.11.2021 16:00:00;21.19;Cent/kWh
12.11.2021 16:00:00;12.11.2021 17:00:00;21.19;Cent/kWh
12.11.2021 17:00:00;12.11.2021 18:00:00;21.12;Cent/kWh
12.11.2021 18:00:00;12.11.2021 19:00:00;21.50;Cent/kWh
12.11.2021 19:00:00;12.11.2021 20:00:00;23.01;Cent/kWh
12.11.2021 20:00:00;12.11.2021 21:00:00;21.19;Cent/kWh
12.11.2021 21:00:00;12.11.2021 22:00:00;20.46;Cent/kWh
12.11.2021 22:00:00;12.11.2021 23:00:00;17.62;Cent/kWh
12.11.2021 23:00:00;13.11.2021 00:00:00;15.21;Cent/kWh
13.11.2021 00:00:00;13.11.2021 01:00:00;14.81;Cent/kWh
13.11.2021 01:00:00;13.11.2021 02:00:00;14.81;Cent/kWh
13.11.2021 02:00:00;13.11.2021 03:00:00;15.10;Cent/kWh
13.11.2021 03:00:00;13.11.2021 04:00:00;15.10;Cent/kWh
13.11.2021 04:00:00;13.11.2021 05:00:00;14.88;Cent/kWh
13.11.2021 05:00:00;13.11.2021 06:00:00;15.11;Cent/kWh
13.11.2021 06:00:00;13.11.2021 07:00:00;14.97;Cent/kWh
13.11.2021 07:00:00;13.11.2021 08:00:00;15.53;Cent/kWh
13.11.2021 08:00:00;13.11.2021 09:00:00;15.12;Cent/kWh
13.11.2021 09:00:00;13.11.2021 10:00:00;16.18;Cent/kWh
13.11.2021 10:00:00;13.11.2021 11:00:00;17.39;Cent/kWh
13.11.2021 11:00:00;13.11.2021 12:00:00;17.75;Cent/kWh
13.11.2021 12:00:00;13.11.2021 13:00:00;17.75;Cent/kWh
13.11.2021 13:00:00;13.11.2021 14:00:00;17.65;Cent/kWh
13.11.2021 14:00:00;13.11.2021 15:00:00;17.65;Cent/kWh
13.11.2021 15:00:00;13.11.2021 16:00:00;17.65;Cent/kWh
13.11.2021 16:00:00;13.11.2021 17:00:00;18.06;Cent/kWh
13.11.2021 17:00:00;13.11.2021 18:00:00;21.00;Cent/kWh
13.11.2021 18:00:00;13.11.2021 19:00:00;22.00;Cent/kWh
13.11.2021 19:00:00;13.11.2021 20:00:00;21.39;Cent/kWh
13.11.2021 20:00:00;13.11.2021 21:00:00;18.68;Cent/kWh
13.11.2021 21:00:00;13.11.2021 22:00:00;16.91;Cent/kWh
13.11.2021 22:00:00;13.11.2021 23:00:00;17.44;Cent/kWh
13.11.2021 23:00:00;14.11.2021 00:00:00;16.45;Cent/kWh
14.11.2021 00:00:00;14.11.2021 01:00:00;18.47;Cent/kWh
14.11.2021 01:00:00;14.11.2021 02:00:00;17.00;Cent/kWh
14.11.2021 02:00:00;14.11.2021 03:00:00;16.72;Cent/kWh
14.11.2021 03:00:00;14.11.2021 04:00:00;15.70;Cent/kWh
14.11.2021 04:00:00;14.11.2021 05:00:00;15.70;Cent/kWh
14.11.2021 05:00:00;14.11.2021 06:00:00;15.86;Cent/kWh
14.11.2021 06:00:00;14.11.2021 07:00:00;16.85;Cent/kWh
14.11.2021 07:00:00;14.11.2021 08:00:00;16.49;Cent/kWh
14.11.2021 08:00:00;14.11.2021 09:00:00;17.00;Cent/kWh
14.11.2021 09:00:00;14.11.2021 10:00:00;17.01;Cent/kWh
14.11.2021 10:00:00;14.11.2021 11:00:00;17.72;Cent/kWh
14.11.2021 11:00:00;14.11.2021 12:00:00;17.89;Cent/kWh
14.11.2021 12:00:00;14.11.2021 13:00:00;18.46;Cent/kWh
14.11.2021 13:00:00;14.11.2021 14:00:00;17.00;Cent/kWh
14.11.2021 14:00:00;14.11.2021 15:00:00;17.00;Cent/kWh
14.11.2021 15:00:00;14.11.2021 16:00:00;16.00;Cent/kWh
14.11.2021 16:00:00;14.11.2021 17:00:00;17.00;Cent/kWh
14.11.2021 17:00:00;14.11.2021 18:00:00;19.79;Cent/kWh
14.11.2021 18:00:00;14.11.2021 19:00:00;20.45;Cent/kWh
14.11.2021 19:00:00;14.11.2021 20:00:00;20.62;Cent/kWh
14.11.2021 20:00:00;14.11.2021 21:00:00;19.15;Cent/kWh
14.11.2021 21:00:00;14.11.2021 22:00:00;17.01;Cent/kWh
14.11.2021 22:00:00;14.11.2021 23:00:00;17.32;Cent/kWh
14.11.2021 23:00:00;15.11.2021 00:00:00;16.20;Cent/kWh
15.11.2021 00:00:00;15.11.2021 01:00:00;16.59;Cent/kWh
15.11.2021 01:00:00;15.11.2021 02:00:00;15.89;Cent/kWh
15.11.2021 02:00:00;15.11.2021 03:00:00;15.58;Cent/kWh
15.11.2021 03:00:00;15.11.2021 04:00:00;15.14;Cent/kWh
15.11.2021 04:00:00;15.11.2021 05:00:00;14.96;Cent/kWh
15.11.2021 05:00:00;15.11.2021 06:00:00;16.39;Cent/kWh
15.11.2021 06:00:00;15.11.2021 07:00:00;19.11;Cent/kWh
15.11.2021 07:00:00;15.11.2021 08:00:00;24.54;Cent/kWh
15.11.2021 08:00:00;15.11.2021 09:00:00;26.22;Cent/kWh
15.11.2021 09:00:00;15.11.2021 10:00:00;26.50;Cent/kWh
15.11.2021 10:00:00;15.11.2021 11:00:00;26.33;Cent/kWh
15.11.2021 11:00:00;15.11.2021 12:00:00;26.89;Cent/kWh
15.11.2021 12:00:00;15.11.2021 13:00:00;26.01;Cent/kWh
15.11.2021 13:00:00;15.11.2021 14:00:00;25.81;Cent/kWh
15.11.2021 14:00:00;15.11.2021 15:00:00;26.82;Cent/kWh
15.11.2021 15:00:00;15.11.2021 16:00:00;26.60;Cent/kWh
15.11.2021 16:00:00;15.11.2021 17:00:00;27.49;Cent/kWh
15.11.2021 17:00:00;15.11.2021 18:00:00;30.00;Cent/kWh
15.11.2021 18:00:00;15.11.2021 19:00:00;30.00;Cent/kWh
15.11.2021 19:00:00;15.11.2021 20:00:00;27.26;Cent/kWh
15.11.2021 20:00:00;15.11.2021 21:00:00;23.88;Cent/kWh
15.11.2021 21:00:00;15.11.2021 22:00:00;21.78;Cent/kWh
15.11.2021 22:00:00;15.11.2021 23:00:00;19.49;Cent/kWh
15.11.2021 23:00:00;16.11.2021 00:00:00;17.90;Cent/kWh
16.11.2021 00:00:00;16.11.2021 01:00:00;18.25;Cent/kWh
16.11.2021 01:00:00;16.11.2021 02:00:00;16.74;Cent/kWh
16.11.2021 02:00:00;16.11.2021 03:00:00;16.26;Cent/kWh
16.11.2021 03:00:00;16.11.2021 04:00:00;16.01;Cent/kWh
16.11.2021 04:00:00;16.11.2021 05:00:00;15.86;Cent/kWh
16.11.2021 05:00:00;16.11.2021 06:00:00;17.73;Cent/kWh
16.11.2021 06:00:00;16.11.2021 07:00:00;22.04;Cent/kWh
